Date,EFA,QQQ,SHY,SPY,TIP,TLT,VTI
2003-09-05,21.001113891601562,28.703510284423828,54.40217590332031,68.06258392333984,,40.418033599853516,32.90305709838867
2003-09-08,21.09454345703125,29.177095413208008,54.33612060546875,68.62518310546875,,39.999752044677734,33.217647552490234
2003-09-09,21.1358642578125,28.83034896850586,54.428688049316406,68.17510986328125,,40.28823471069336,32.98339080810547
2003-09-10,20.92206382751465,28.136871337890625,54.4616584777832,67.4866943359375,,40.6968994140625,32.52152633666992
2003-09-11,21.03884506225586,28.44978141784668,54.422027587890625,67.68529510498047,,40.4324836730957,32.73237228393555
2003-09-12,21.12868309020996,28.602014541625977,54.46828842163086,67.81105041503906,,40.711299896240234,32.82273864746094
2003-09-15,21.189767837524414,28.322927474975586,54.52122116088867,67.57276153564453,,40.6488151550293,32.648704528808594
2003-09-16,21.399967193603516,29.092533111572266,54.52785873413086,68.55896759033203,,40.586326599121094,33.16746520996094
2003-09-17,21.54011344909668,28.97412872314453,54.52122116088867,68.42658996582031,,41.0910758972168,33.05033493041992
2003-09-18,21.76648712158203,29.413896560668945,54.46828842163086,69.23408508300781,,41.1199836730957,33.468658447265625
2003-09-19,21.685646057128906,29.244754791259766,54.46828842163086,68.88195037841797,,41.16802978515625,33.34819412231445
2003-09-22,21.4412899017334,28.686586380004883,54.488182067871094,68.13778686523438,,40.84111404418945,32.96664810180664
2003-09-23,21.48981285095215,29.194007873535156,54.50135803222656,68.39694213867188,,41.1199836730957,33.150733947753906
2003-09-24,21.385595321655273,28.0945987701416,54.534423828125,67.18102264404297,,41.47575378417969,32.57841491699219
2003-09-25,21.110715866088867,27.73093032836914,54.54103088378906,66.62954711914062,,41.682456970214844,32.30061721801758
2003-09-26,21.02088165283203,27.55333137512207,54.60712814331055,66.41026306152344,,42.05746078491211,32.08306884765625
2003-09-29,21.290376663208008,28.02692985534668,54.58069610595703,67.06141662597656,,41.720924377441406,32.27118682861328
2003-09-30,21.02088165283203,27.41800880432129,54.69303512573242,66.41026306152344,,42.41321563720703,32.07634735107422
2003-10-01,21.710792541503906,28.035385131835938,54.7016716003418,67.8255386352539,,42.25244140625,32.71790313720703
2003-10-02,21.67665672302246,28.1284122467041,54.7016716003418,68.07133483886719,,42.05935287475586,32.86566925048828
2003-10-03,21.992877960205078,28.914926528930664,54.56270217895508,68.6959228515625,,41.17587661743164,33.22506332397461
2003-10-06,22.22284507751465,29.12635040283203,54.60244369506836,69.00818634033203,,41.35449981689453,33.36949157714844
2003-10-07,22.188705444335938,29.303953170776367,54.549495697021484,69.27398681640625,,40.87651824951172,33.52062225341797
2003-10-08,22.09707260131836,29.117900848388672,54.549495697021484,69.10123443603516,,40.866905212402344,33.39301681518555
2003-10-09,22.249797821044922,29.337770462036133,54.54288101196289,69.28722381591797,,40.57721710205078,33.48032760620117
2003-10-10,22.343215942382812,29.60840606689453,54.57594299316406,69.47993469238281,,40.8186149597168,33.534061431884766
2003-10-13,22.564205169677734,29.802927017211914,54.582584381103516,69.69921875,,40.659278869628906,33.77254104614258
2003-10-14,22.682783126831055,29.879024505615234,54.52958297729492,69.94505310058594,,40.379302978515625,33.923702239990234
2003-10-15,22.467185974121094,29.752172470092773,54.46340560913086,69.7590103149414,,40.18137741088867,33.80613327026367
2003-10-16,22.601938247680664,29.988977432250977,54.33768844604492,70.03809356689453,,40.02206039428711,33.943843841552734
2003-10-17,22.485151290893555,29.270139694213867,54.40387725830078,69.27398681640625,,40.33100128173828,33.577735900878906
2003-10-20,22.725906372070312,29.633777618408203,54.410423278808594,69.79222106933594,,40.466190338134766,33.70536804199219
2003-10-21,22.648643493652344,29.81137466430664,54.4237060546875,69.67262268066406,,40.61587142944336,33.75238800048828
2003-10-22,22.42765998840332,29.236295700073242,54.4832878112793,68.79561614990234,,41.0117301940918,33.3191032409668
2003-10-23,22.143787384033203,28.898012161254883,54.470035552978516,68.66931915283203,,40.71240997314453,33.36949157714844
2003-10-24,22.18691062927246,28.923385620117188,54.536216735839844,68.8221664428711,,41.166221618652344,33.18140411376953
2003-10-27,22.285724639892578,28.93183708190918,54.47665786743164,68.85537719726562,,41.084144592285156,33.37285614013672
2003-10-28,22.548036575317383,29.904403686523438,54.5693244934082,69.79222106933594,,41.30139923095703,33.816219329833984
2003-10-29,22.52108383178711,29.870586395263672,54.509761810302734,69.88526916503906,,40.92964172363281,33.95726013183594
2003-10-30,22.546245574951172,29.929790496826172,54.46340560913086,70.03144073486328,,40.74620819091797,33.86323165893555
2003-10-31,22.386329650878906,29.752172470092773,54.470035552978516,69.9649887084961,,41.1275634765625,34.017730712890625
2003-11-03,22.499526977539062,30.242708206176758,54.43755340576172,70.42343139648438,,40.93268966674805,34.22599411010742
2003-11-04,22.623497009277344,30.039709091186523,54.47735595703125,70.27063751220703,,41.16537857055664,34.12522506713867
2003-11-05,22.49413299560547,30.31035614013672,54.42429733276367,70.32380676269531,,40.88425064086914,34.185691833496094
2003-11-06,22.296506881713867,30.394920349121094,54.36467361450195,70.6958999633789,,40.50131607055664,34.33009719848633
2003-11-07,22.50312042236328,30.132749557495117,54.31828308105469,70.17095184326172,,40.47705078125,34.17559051513672
